/usr/include/libsoup-3.0/libsoup/soup-method.h;Not a function (no parentheses);"SOUP_VAR gpointer _SOUP_METHOD_GET;"
/usr/include/libsoup-3.0/libsoup/soup-method.h;Not a function (no parentheses);"SOUP_VAR gpointer _SOUP_METHOD_HEAD;"
/usr/include/libsoup-3.0/libsoup/soup-method.h;Not a function (no parentheses);"SOUP_VAR gpointer _SOUP_METHOD_LOCK;"
/usr/include/libsoup-3.0/libsoup/soup-method.h;Not a function (no parentheses);"SOUP_VAR gpointer _SOUP_METHOD_MKCOL;"
/usr/include/libsoup-3.0/libsoup/soup-method.h;Not a function (no parentheses);"SOUP_VAR gpointer _SOUP_METHOD_MOVE;"
/usr/include/libsoup-3.0/libsoup/soup-method.h;Not a function (no parentheses);"SOUP_VAR gpointer _SOUP_METHOD_OPTIONS;"
/usr/include/libsoup-3.0/libsoup/soup-method.h;Not a function (no parentheses);"SOUP_VAR gpointer _SOUP_METHOD_POST;"
/usr/include/libsoup-3.0/libsoup/soup-method.h;Not a function (no parentheses);"SOUP_VAR gpointer _SOUP_METHOD_PROPFIND;"
/usr/include/libsoup-3.0/libsoup/soup-method.h;Not a function (no parentheses);"SOUP_VAR gpointer _SOUP_METHOD_PROPPATCH;"
/usr/include/libsoup-3.0/libsoup/soup-method.h;Not a function (no parentheses);"SOUP_VAR gpointer _SOUP_METHOD_PUT;"
/usr/include/libsoup-3.0/libsoup/soup-method.h;Not a function (no parentheses);"SOUP_VAR gpointer _SOUP_METHOD_TRACE;"
/usr/include/libsoup-3.0/libsoup/soup-method.h;Not a function (no parentheses);"SOUP_VAR gpointer _SOUP_METHOD_UNLOCK;"
/usr/include/libsoup-3.0/libsoup/soup-multipart-input-stream.h;Unknown type:  GAsyncReadyCallback callback;"void soup_multipart_input_stream_next_part_async (SoupMultipartInputStream *multipart, int io_priority, GCancellable *cancellable, GAsyncReadyCallback callback, gpointer data);"
/usr/include/libsoup-3.0/libsoup/soup-server-message.h;Unknown function type:  GTlsCertificateFlags ;"GTlsCertificateFlags soup_server_message_get_tls_peer_certificate_errors (SoupServerMessage *msg);"
/usr/include/libsoup-3.0/libsoup/soup-server.h;Unknown function type:  GTlsAuthenticationMode ;"GTlsAuthenticationMode soup_server_get_tls_auth_mode (SoupServer *server);"
/usr/include/libsoup-3.0/libsoup/soup-server.h;Unknown type:  GDestroyNotify destroy;"void soup_server_add_early_handler (SoupServer *server, const char *path, SoupServerCallback callback, gpointer user_data, GDestroyNotify destroy);"
/usr/include/libsoup-3.0/libsoup/soup-server.h;Unknown type:  GDestroyNotify destroy;"void soup_server_add_handler (SoupServer *server, const char *path, SoupServerCallback callback, gpointer user_data, GDestroyNotify destroy);"
/usr/include/libsoup-3.0/libsoup/soup-server.h;Unknown type:  GDestroyNotify destroy;"void soup_server_add_websocket_handler (SoupServer *server, const char *path, const char *origin, char **protocols, SoupServerWebsocketCallback callback, gpointer user_data, GDestroyNotify destroy);"
/usr/include/libsoup-3.0/libsoup/soup-server.h;Unknown type:  GTlsAuthenticationMode mode;"void soup_server_set_tls_auth_mode (SoupServer *server, GTlsAuthenticationMode mode);"
/usr/include/libsoup-3.0/libsoup/soup-server.h;Variadic function;"SoupServer *soup_server_new (const char *optname1, ...) ;"
/usr/include/libsoup-3.0/libsoup/soup-session-feature.h;No function to implement in this file;
/usr/include/libsoup-3.0/libsoup/soup-session.h;Unknown type:  GAsyncReadyCallback callback;"void soup_session_preconnect_async (SoupSession *session, SoupMessage *msg, int io_priority, GCancellable *cancellable, GAsyncReadyCallback callback, gpointer user_data);"
/usr/include/libsoup-3.0/libsoup/soup-session.h;Unknown type:  GAsyncReadyCallback callback;"void soup_session_send_and_read_async (SoupSession *session, SoupMessage *msg, int io_priority, GCancellable *cancellable, GAsyncReadyCallback callback, gpointer user_data);"
/usr/include/libsoup-3.0/libsoup/soup-session.h;Unknown type:  GAsyncReadyCallback callback;"void soup_session_send_and_splice_async(SoupSession *session, SoupMessage *msg, GOutputStream *out_stream, GOutputStreamSpliceFlags flags, int io_priority, GCancellable *cancellable, GAsyncReadyCallback callback, gpointer user_data);"
/usr/include/libsoup-3.0/libsoup/soup-session.h;Unknown type:  GAsyncReadyCallback callback;"void soup_session_send_async (SoupSession *session, SoupMessage *msg, int io_priority, GCancellable *cancellable, GAsyncReadyCallback callback, gpointer user_data);"
/usr/include/libsoup-3.0/libsoup/soup-session.h;Unknown type:  GAsyncReadyCallback callback;"void soup_session_websocket_connect_async (SoupSession *session, SoupMessage *msg, const char *origin, char **protocols, int io_priority, GCancellable *cancellable, GAsyncReadyCallback callback, gpointer user_data);"
